cfips,microbusiness_density
01001,3.1645350564102563
17007,3.1631731999999997
13137,3.1482921307692306
13095,3.1460353282051283
51139,3.144909653846154
53069,3.1374801666666667
26075,3.1370442153846154
51191,3.135826905128205
26005,3.1348854333333334
19017,3.1316678717948716
13039,3.129847928205128
42075,3.1278091666666663
17067,3.127541128205128
36005,3.1274498025641027
48245,3.127271466666667
42099,3.122303184615385
23003,3.121197
36045,3.121067394871795
56037,3.119992523076923
56003,3.119616887179487
35053,3.119598282051282
29059,3.1157264743589743
32027,3.111626735897436
19095,3.111096474358974
29115,3.1098734128205128
17141,3.1096819025641023
31029,3.109561923076923
08103,3.1051379487179487
26087,3.1047359384615385
08023,3.1040804512820515
48449,3.104059458974359
54065,3.1032040205128206
31175,3.100808153846154
17179,3.0991648666666665
18007,3.097296230769231
37121,3.0965547230769235
05009,3.0961875820512823
27059,3.0938760974358974
26145,3.090837348717949
48081,3.090315612820513
29055,3.0837293
49007,3.0795236435897433
47005,3.074851930769231
48285,3.0742502230769233
16003,3.073984494871795
26101,3.0719087282051283
40021,3.0672238897435897
16031,3.064852671794872
41021,3.0628337666666665
48419,3.0582987512820514
18091,3.057046317948718
48093,3.056391053846154
29099,3.054132276923077
20065,3.0537206974358972
17029,3.052962225641026
13115,3.0494941128205126
39167,3.0394215743589745
30069,3.03648908974359
37133,3.0363375384615385
49027,3.0361095205128206
21083,3.0321320333333333
39005,3.0307423846153845
41001,3.02941498974359
26067,3.027963587179487
39073,3.024968433333333
19037,3.0241089974358975
53021,3.023770446153846
31081,3.0198567384615385
16075,3.017636894871795
47055,3.014623251282051
18067,3.013312256410256
13231,3.0117822897435897
21191,3.0103117974358975
37161,3.0079304794871793
18181,3.0051404384615386
32007,2.9983168846153845
20181,2.9978036128205128
27159,2.9952592307692307
20159,2.9886086615384615
18151,2.987515817948718
19057,2.9837114435897436
19091,2.9817502820512822
31053,2.9813788923076925
48331,2.9798189871794873
27091,2.978192982051282
39091,2.977782328205128
46035,2.976214835897436
36099,2.9729314948717946
36051,2.9722175025641024
21167,2.9689086025641025
30075,2.966951664102564
36057,2.955460317948718
55061,2.9552016333333335
17091,2.954720533333333
39027,2.954110871794872
51670,2.9490472846153843
02195,2.9479023615384614
19125,2.946981728205128
31035,2.9451089025641024
37045,2.9435016666666667
08003,2.9431365589743588
45037,2.9324776512820514
17199,2.932266835897436
46053,2.931898812820513
41059,2.931400605128205
40083,2.9312643615384615
40073,2.930883658974359
48199,2.926446171794872
40091,2.9252543461538463
51133,2.9221454282051282
42007,2.921271476923077
18133,2.9210085
38059,2.9186602435897435
01051,2.9186033820512822
26079,2.9183127256410257
36095,2.9180538076923077
26025,2.9140475666666665
29141,2.913647230769231
19149,2.9123866179487177
53077,2.91134401025641
24011,2.9107088615384615
29113,2.9093889641025643
16071,2.905584558974359
56043,2.9048943153846154
51595,2.9041147589743592
55005,2.90098
48119,2.8974956025641028
26121,2.896945656410256
01115,2.8964724
05085,2.896070328205128
53025,2.8959327666666668
27097,2.8958434333333334
48277,2.8945003641025644
02150,2.8944528615384613
37111,2.8907771897435897
01083,2.8904257153846156
48141,2.8886213846153845
31033,2.8883321102564103
13143,2.887885156410256
21157,2.887499020512821
19165,2.8857903743589746
41069,2.8819345846153843
48371,2.8782673871794873
18179,2.877317317948718
41055,2.875959615384615
54029,2.8736691666666667
42037,2.873482969230769
48333,2.8720292153846154
30041,2.871393635897436
27069,2.869728417948718
54011,2.868090623076923
49047,2.8671093282051285
39169,2.8647822256410254
20059,2.8632662897435894
18073,2.860765330769231
01103,2.860375676923077
31031,2.8595509282051284
45007,2.8586252435897435
08095,2.858225869230769
21039,2.8557866384615385
46027,2.853376905128205
30007,2.851920530769231
40131,2.850668241025641
16007,2.8471952897435897
19053,2.8470644871794875
47089,2.842437905128205
37151,2.8416862333333333
48469,2.841131830769231
18029,2.8323374974358977
37013,2.8274965384615385
31103,2.8227804256410254
47117,2.821647846153846
48493,2.818215517948718
48063,2.8152491974358975
18095,2.813374253846154
19155,2.812952074358974
42055,2.8122437743589743
46013,2.8120092923076925
31089,2.8115890384615385
40037,2.806655135897436
18183,2.8046366948717947
55017,2.803247376923077
21079,2.803040635897436
19129,2.8012811230769232
53003,2.7998915076923074
20155,2.7991737717948717
19097,2.7935635
26115,2.792884574358974
24019,2.7927038820512817
28105,2.7920039282051285
26043,2.7915719205128204
48289,2.786644074358974
55071,2.7829916153846157
49001,2.7822820256410257
34011,2.781234117948718
22079,2.7752668487179486
38093,2.775254458974359
19193,2.772082643589744
46061,2.7718310384615386
31119,2.7711824230769233
55033,2.768418341025641
18167,2.768313558974359
17195,2.7671793692307696
51005,2.7668367025641025
54025,2.7665169435897434
29001,2.766034430769231
26155,2.7630254974358976
18035,2.757792792307692
36011,2.7569145692307693
13047,2.7568027564102566
47159,2.755862548717949
01015,2.754940064102564
46015,2.750109674358974
36023,2.7473381076923076
18109,2.746169764102564
55081,2.7456210461538464
47081,2.744249182051282
39003,2.7442459871794873
42119,2.7432609256410254
50009,2.7427026153846152
13257,2.741923153846154
31149,2.7415583435897437
01111,2.74133041025641
22087,2.7386270794871796
27061,2.738173451282051
18069,2.7363724333333335
30019,2.736236097435897
47185,2.7358169025641024
48483,2.7350626128205127
55135,2.734840987179487
26073,2.7346258615384618
28109,2.7343748948717947
21179,2.732155182051282
53059,2.7307834846153844
40043,2.7303225461538463
05145,2.7281116358974358
27045,2.7264965871794873
42093,2.7230067384615384
40117,2.722919361538462
18033,2.721223328205128
45053,2.721093379487179
46051,2.720969864102564
55049,2.720739276923077
02164,2.7170646871794872
26119,2.711381592307692
21103,2.7082670743589747
48267,2.7078621384615387
41037,2.7058676743589745
48349,2.7034379025641027
51017,2.700923202564103
51193,2.7005230333333334
31039,2.697988123076923
13179,2.696552387179487
48479,2.6953407897435895
40039,2.6936288512820514
29219,2.6923830615384614
45047,2.690721876923077
40093,2.6874482025641027
20111,2.6834781461538464
39135,2.678546725641026
30033,2.672878569230769
48429,2.672460441025641
51067,2.6722465128205126
48083,2.668398358974359
40041,2.6671684307692307
46135,2.6669896307692307
26149,2.665738328205128
54071,2.6653990564102563
29205,2.6651613461538464
42025,2.6585827076923074
30065,2.6579430512820514
26127,2.655748664102564
29039,2.6536064102564105
36019,2.652731212820513
48269,2.652479876923077
21017,2.6510306076923076
48135,2.650449923076923
29167,2.648650866666667
47041,2.6485439743589745
55097,2.647291392307692
38061,2.646991407692308
40019,2.644648394871795
48455,2.6444618717948716
22061,2.644451507692308
48363,2.644431251282051
18177,2.6440859102564103
55051,2.6432461076923075
29103,2.641922371794872
13129,2.640706774358974
13177,2.6372487615384617
51750,2.636519353846154
48347,2.6353755923076925
26017,2.634768382051282
31169,2.6333143615384618
22095,2.6319407102564103
30021,2.6302220384615387
29073,2.6299514538461537
48111,2.6295896897435895
27021,2.6292866974358975
27047,2.627420751282051
13295,2.6247255743589744
47015,2.6224149512820514
36009,2.6223202794871794
55103,2.621916287179487
01095,2.6186494974358974
05115,2.615034674358974
19021,2.6140998666666664
17041,2.6136363564102565
31157,2.6102098923076924
18041,2.609375241025641
31139,2.608861051282051
19105,2.606683287179487
17203,2.606398117948718
33007,2.605901012820513
19043,2.6033714282051283
51147,2.6030231923076923
48409,2.5976338923076923
39129,2.5971238948717947
55045,2.596777758974359
13043,2.595883558974359
20129,2.5957962256410254
01067,2.59394058974359
37195,2.5932881256410254
27055,2.5910712846153845
37027,2.5884555435897436
40151,2.5878936974358973
48369,2.5865734846153847
35039,2.5860171974358974
19015,2.5855502153846155
40097,2.5832003410256412
08063,2.583054423076923
56005,2.5817275
55039,2.581350112820513
29201,2.5797337692307694
26023,2.577897046153846
27129,2.5771860666666666
48307,2.576374205128205
13147,2.5749807000000002
47177,2.5710924717948718
48325,2.5710102794871794
51023,2.568024633333333
27157,2.5671560512820513
41023,2.566441476923077
51001,2.565237153846154
08073,2.5594735
37085,2.557121223076923
54075,2.5561304
48313,2.5560301384615385
30017,2.5552937743589745
47133,2.554085305128205
39155,2.5499250128205126
20037,2.5494666923076923
49015,2.5471791205128205
26063,2.5425412051282055
19083,2.5412878897435895
48481,2.541077187179487
54019,2.536222664102564
20023,2.534887958974359
17139,2.531399012820513
01043,2.528153023076923
16087,2.527771346153846
29159,2.5274249461538463
47101,2.526707217948718
12093,2.5215867897435897
40101,2.51976298974359
38077,2.5193028692307693
31111,2.5163277641025643
17103,2.5154708692307692
26123,2.5146363025641025
26015,2.5120449641025644
48203,2.5119246435897438
39011,2.5102857717948717
16067,2.5077800923076925
20167,2.5073994076923074
05089,2.5058759
20147,2.5043878358974356
05019,2.502899653846154
39021,2.50241871025641
47153,2.501657792307692
47063,2.499939728205128
39107,2.4995693564102566
05135,2.4980399743589743
47071,2.4975619615384614
06021,2.4973564743589742
26109,2.494651230769231
19005,2.4939310076923076
40081,2.492940494871795
31105,2.4918286615384617
29225,2.491734046153846
18117,2.4913354615384615
19085,2.4912242384615384
20131,2.4898208615384614
29101,2.4841305384615384
48129,2.483884153846154
48177,2.4834756871794874
53019,2.4830825743589746
28059,2.4825727025641027
54079,2.4790921333333333
55027,2.478692087179487
39023,2.478246958974359
53013,2.476045574358974
21021,2.472264392307692
20103,2.47150721025641
26041,2.470842823076923
20183,2.4696246769230767
19001,2.468495446153846
40035,2.4673533384615385
31017,2.460764374358974
05023,2.4590461820512823
20097,2.458618023076923
48459,2.4508573
30083,2.4508343666666668
29107,2.449978169230769
48073,2.4473233333333333
18071,2.4466918589743587
55013,2.4443831
18143,2.443737079487179
31079,2.4428154692307693
17095,2.4417835564102566
13207,2.440187017948718
45065,2.4396188897435898
22109,2.4393520333333334
48045,2.434947735897436
30025,2.4347182615384613
47061,2.4310751153846155
31001,2.4275317769230766
55075,2.4265266102564103
31113,2.4247252
27117,2.423996441025641
42085,2.4222104974358976
02290,2.421998476923077
29083,2.41886151025641
54103,2.4158530256410256
26107,2.4127733435897434
51007,2.4084156615384615
37095,2.407612243589744
05033,2.405826923076923
36075,2.4050191025641023
20199,2.40449258974359
55069,2.4042285794871794
37137,2.404117628205128
28045,2.4032519384615383
36043,2.402032441025641
17005,2.3972261846153846
40125,2.396115417948718
17105,2.395297876923077
04012,2.3950471435897436
01055,2.39473748974359
31095,2.392062453846154
38091,2.391652671794872
40071,2.3915667512820513
19069,2.3908119564102566
19075,2.3906136974358976
22121,2.3905139179487183
18175,2.388386105128205
19019,2.3879236948717946
06107,2.387249905128205
19185,2.386895861538462
26069,2.385283492307692
06049,2.384079151282051
37075,2.381981958974359
27155,2.381975317948718
48215,2.3801451846153845
46087,2.37993711025641
29127,2.375851558974359
51036,2.3733744512820514
20007,2.3689315435897433
23025,2.3662122974358972
26027,2.364417112820513
37169,2.3637192846153843
51101,2.363246394871795
32013,2.3628702512820516
19195,2.360325274358974
48317,2.35693318974359
21027,2.356280728205128
39029,2.3560642564102565
21163,2.356009671794872
29175,2.354220058974359
46101,2.353348530769231
36035,2.3527259974358974
05101,2.350936158974359
29057,2.3486512794871794
13083,2.3483609435897437
19089,2.3451576692307694
20115,2.344022105128205
39039,2.342687441025641
47053,2.3413128282051283
16035,2.3406624384615387
01113,2.340078282051282
27051,2.3330363025641025
46117,2.332226166666667
06035,2.3318987743589745
29199,2.3306298794871796
46129,2.3304791256410256
19031,2.3297888794871793
42047,2.3292200923076924
27039,2.328160112820513
37093,2.327629982051282
19141,2.326000851282051
19177,2.325312823076923
47051,2.3251146615384615
31013,2.3245316307692305
13195,2.3244862102564103
40137,2.3224640333333335
37193,2.322385335897436
20151,2.3213406666666665
12039,2.3210693205128203
56007,2.318524894871795
48235,2.3138090051282054
48101,2.3134415871794873
47079,2.310434271794872
22107,2.30910548974359
46125,2.3063038794871793
20193,2.305338687179487
17129,2.3050281769230767
55121,2.301836035897436
29061,2.300422487179487
21029,2.3004085076923073
01033,2.2975046435897437
28145,2.2974314282051282
20171,2.296122887179487
46057,2.295758958974359
27107,2.29455288974359
42063,2.291350730769231
48361,2.2906989256410255
36073,2.290633346153846
18061,2.2895769846153846
08115,2.2865074820512823
19127,2.2857808256410257
47087,2.285758935897436
20143,2.2848498435897437
39087,2.283597194871795
31059,2.281872305128205
38067,2.2782991717948717
55077,2.275705335897436
13233,2.27567791025641
48321,2.2741877076923074
27115,2.2713503974358975
31041,2.2705995153846152
28087,2.270558338461538
26007,2.270492087179487
19055,2.267522805128205
48061,2.2653929461538462
12041,2.264380153846154
36033,2.2640702282051284
17027,2.2607635205128207
39077,2.2577548615384617
17155,2.2570320666666666
30079,2.2559232743589743
26031,2.2554555743589746
19067,2.254468164102564
17011,2.2531853384615386
13009,2.252901487179487
37197,2.2528027692307693
39119,2.2526456794871796
29023,2.2518854
51097,2.251363982051282
18135,2.2489154666666664
13299,2.2472212743589743
26151,2.2461800974358974
29203,2.2432807589743593
31027,2.2422703384615383
31047,2.241892676923077
42087,2.2412506333333333
39069,2.240298417948718
20087,2.240211605128205
38003,2.2398573615384616
47003,2.2397660333333334
17081,2.2388830256410257
31045,2.237009112820513
19003,2.2361957025641024
20133,2.2342446564102563
20139,2.233626282051282
47107,2.2336242564102564
54031,2.2311843974358974
47171,2.2295965282051284
31127,2.2289551025641026
01049,2.228279112820513
28149,2.227338705128205
26059,2.227117823076923
54107,2.2254353743589745
47139,2.222828766666667
42015,2.2225030692307692
26035,2.2203785692307694
55023,2.2160830897435897
39175,2.2142210282051282
51089,2.213717405128205
51011,2.2132346025641025
19079,2.2128487
48463,2.212772353846154
28075,2.212493169230769
29013,2.2122582846153844
37139,2.212166582051282
20061,2.211630946153846
13319,2.2112940794871796
20125,2.2101704846153845
16039,2.208713546153846
29217,2.208019058974359
48255,2.207111569230769
40031,2.205073782051282
40049,2.2042794384615383
20101,2.2001048
27127,2.1981456974358977
20031,2.197081425641026
13087,2.1969475000000003
47033,2.19674781025641
26117,2.1963666564102566
37029,2.193486582051282
51117,2.1932892794871797
48161,2.191407658974359
38027,2.1887396743589744
20063,2.1881678051282054
48399,2.1867020564102564
31185,2.184709453846154
30077,2.1833001102564102
29027,2.1825638871794872
38031,2.182457123076923
18147,2.181859676923077
13289,2.181283033333333
48431,2.180544494871795
19161,2.1803375000000003
39097,2.1803099743589742
35035,2.1785070307692305
27057,2.1777993
31133,2.1764267256410257
13181,2.1728283794871794
17189,2.1727817948717947
39007,2.1717404794871795
04027,2.1697350153846156
08081,2.1678524564102566
40051,2.1647745487179484
18093,2.164284566666667
16023,2.162152376923077
48365,2.1620446974358978
26053,2.1604966205128204
47085,2.15973508974359
48291,2.1594967871794872
48225,2.1576577846153846
18119,2.1573803615384617
30073,2.154274464102564
17055,2.1538549897435897
13191,2.151665243589744
17117,2.151644353846154
48013,2.150850164102564
47161,2.1475698538461536
05137,2.146558471794872
47183,2.1443599769230772
48099,2.144283441025641
18083,2.1439533487179485
39171,2.1438692410256412
42009,2.141710071794872
36049,2.1399665256410256
08087,2.1395943820512824
47145,2.1375820205128204
51015,2.137382946153846
28001,2.137306658974359
12051,2.1370905923076924
46067,2.1362108974358973
47059,2.135329382051282
17053,2.134412258974359
05049,2.134307605128205
54083,2.134241082051282
05029,2.13311758974359
51141,2.132349605128205
18001,2.1313143692307692
46115,2.129351423076923
21081,2.1292478282051284
05071,2.1291088846153845
48049,2.1264564717948717
17033,2.1260990435897438
29139,2.124408717948718
37023,2.122954064102564
35061,2.122812328205128
19187,2.1227117256410257
18107,2.121057087179487
13175,2.1175692384615385
40103,2.1167249256410257
42031,2.116043205128205
18145,2.114667123076923
55137,2.1134366794871795
54081,2.1115082230769233
37145,2.1112190512820512
19029,2.1103922435897435
47135,2.110279274358974
19073,2.108820782051282
48237,2.1073789333333335
19137,2.1043944307692306
38011,2.103259874358974
40111,2.1021497153846154
20185,2.100153051282051
05097,2.0997447897435895
31101,2.0984157897435898
21173,2.095764841025641
31141,2.094641602564103
31003,2.0917982538461537
48241,2.0916532974358977
22045,2.090558776923077
01031,2.090126623076923
08121,2.0883559974358974
29131,2.0879797384615384
18053,2.086382976923077
31179,2.0855686615384617
20013,2.083592646153846
17131,2.079608482051282
51165,2.0793557692307694
49037,2.0783692333333335
13105,2.07774721025641
05113,2.076948307692308
29007,2.0764167282051282
19093,2.0758072692307694
51175,2.0740747153846155
06011,2.073542353846154
31135,2.073063084615385
42107,2.0719170512820515
27087,2.0694084
42039,2.068616569230769
13279,2.068246117948718
27119,2.0667237384615382
20009,2.0663708846153845
48395,2.0663473666666667
08089,2.0632706871794873
06025,2.0632115051282054
42065,2.060756641025641
26011,2.060187305128205
29186,2.0595752564102563
22021,2.058736166666667
41045,2.058306066666667
47167,2.0579260923076923
17121,2.057482717948718
48229,2.0571745717948717
38023,2.0564525717948716
35005,2.05591168974359
29187,2.0550694512820513
36121,2.053537064102564
19077,2.052869928205128
47143,2.052783156410256
48153,2.0523918205128204
42115,2.0508578076923074
18159,2.0500230794871794
16029,2.0490168282051284
18113,2.0487938769230767
26113,2.0487051564102563
29147,2.0471328282051284
47123,2.046168605128205
48003,2.045629982051282
17073,2.045161646153846
35045,2.0408125666666663
46025,2.0370180076923075
45031,2.034712353846154
27011,2.03442711025641
35023,2.034184917948718
26157,2.0315243512820516
37181,2.029785887179487
54049,2.029193353846154
17069,2.027210707692308
24001,2.025507853846154
27043,2.0250188743589743
46055,2.024322605128205
19045,2.023222617948718
30015,2.0231474871794872
37057,2.0200240615384613
21047,2.018101466666667
28091,2.0169618025641025
37107,2.0164779948717952
46037,2.0162607666666665
20025,2.0155274615384613
26133,2.012941628205128
12007,2.0127698
45071,2.0061895666666665
20099,2.0039388641025644
31137,2.0026922641025644
21217,2.002577535897436
29137,1.997602235897436
29053,1.9966000333333334
39147,1.9957140769230768
37077,1.9947061000000001
40025,1.9943179897435896
47049,1.9929604871794873
20179,1.9929392512820512
48137,1.9919278333333335
18021,1.9905507282051285
48023,1.9904805333333333
20075,1.9901084410256409
21085,1.9877261487179487
42083,1.9854314230769232
51009,1.9850243384615385
13251,1.9844768512820514
35015,1.9816975666666667
30101,1.98042268974359
29121,1.9796784256410256
19147,1.9785887256410257
21213,1.9733966871794872
27071,1.9726811717948716
13293,1.9721489846153848
18023,1.9717464743589743
17127,1.971481887179487
17183,1.9712899794871794
20119,1.971115630769231
38025,1.9708438461538462
48065,1.9704539692307692
13277,1.9695790743589743
42123,1.9695666564102565
20035,1.9675090102564103
48345,1.9674210307692306
46005,1.9668579384615386
39141,1.9668018487179488
20095,1.9660574205128205
21207,1.9644276743589744
45075,1.9636662487179488
55001,1.9631390076923076
26135,1.9630251358974358
17003,1.960645953846154
27173,1.9598476153846154
19063,1.9587437307692308
46039,1.9577764153846153
37191,1.957658551282051
18025,1.9567468564102564
40009,1.9560598230769233
38001,1.9535852564102565
27023,1.9532683615384616
37143,1.953258623076923
42111,1.9522887846153845
05087,1.9496539871794873
48311,1.9495022615384614
48411,1.9491755743589743
17159,1.9488403076923078
20085,1.9469289307692306
30085,1.9460825589743591
39033,1.9456928923076924
41025,1.9440850461538461
47115,1.943282982051282
04009,1.942651017948718
36089,1.9388683128205129
18065,1.9387062769230767
26033,1.9377482153846153
38055,1.9375605076923075
12063,1.936135335897436
18153,1.9352991923076923
20201,1.9340567025641024
17109,1.9332461743589744
13317,1.9321140974358975
27099,1.9308549512820514
48327,1.9292971307692308
21045,1.9289497102564104
26129,1.926833241025641
08009,1.9261959871794874
27113,1.9260433923076925
35047,1.9248623666666664
55115,1.9245560512820514
18169,1.9237052
08021,1.922839705128205
19175,1.9224874538461536
18049,1.9208534846153849
29195,1.9197790307692308
13071,1.9193143410256412
16053,1.9184965307692308
45023,1.917010776923077
16073,1.9167506666666667
40023,1.915379958974359
20027,1.9148017923076923
12123,1.9140753717948717
48067,1.9126769871794873
45029,1.9123603153846154
47091,1.9116049256410257
40095,1.911580564102564
38057,1.910953464102564
20069,1.9104277923076922
13171,1.9103776923076923
30105,1.9099507435897436
26153,1.9097032692307692
29109,1.9094992384615386
35011,1.9081484512820515
31061,1.907967728205128
22125,1.9059222487179488
45085,1.9049127717948717
19173,1.9048305666666665
29009,1.9047662820512818
26095,1.9030428461538462
18077,1.9006762410256413
42051,1.9005546974358976
35033,1.900106341025641
08099,1.8945285076923075
22099,1.8929875102564102
06047,1.8910020435897434
27079,1.8905963487179487
38069,1.8879061435897437
28131,1.8870370487179486
45039,1.8839133641025643
35009,1.8829895512820514
16047,1.882244741025641
54097,1.8821382435897436
42121,1.8817825615384614
28113,1.8785525051282053
29157,1.8779424205128203
29011,1.8772175923076924
13221,1.876871928205128
29065,1.8747931025641025
47019,1.8744500358974359
26141,1.8744106743589743
37123,1.863859494871795
01109,1.860559941025641
37157,1.8596218230769233
51071,1.8591325666666667
18055,1.8591205282051282
21001,1.858044376923077
38051,1.8569638897435896
19143,1.85695091
17135,1.8555983512820513
21161,1.8513189974358972
08075,1.8512412615384615
48407,1.8511253615384617
19007,1.8506662999999999
39037,1.8496258384615385
17175,1.8460198
19087,1.8453580615384617
39117,1.8438170333333335
48387,1.8421474999999998
29207,1.8420425051282052
27153,1.840994187179487
55107,1.8408036923076923
42059,1.839607017948718
31121,1.839583446153846
51181,1.8389890948717948
22057,1.8383872666666667
13199,1.8371586871794874
27063,1.8363403974358976
18101,1.8362742692307694
42105,1.8353534205128206
18165,1.8352101846153845
31151,1.8342222358974358
36003,1.8313642974358975
42067,1.8283673666666664
26001,1.827613
46041,1.8267927948717948
13305,1.8266125307692307
29177,1.8247521897435899
48457,1.8231859410256412
27165,1.8228915846153844
48433,1.8213562615384615
05139,1.8172686564102565
38071,1.8171826384615384
29117,1.816264323076923
05129,1.8158189743589743
37083,1.8147769846153847
31007,1.808548630769231
48233,1.807173876923077
54055,1.8054642435897437
38009,1.8054560435897435
19065,1.805391617948718
48295,1.8053674461538463
29015,1.8044617923076924
51045,1.8038689871794873
17025,1.803393687179487
55065,1.8031010358974358
31161,1.8024319615384616
17153,1.8022755384615385
48465,1.8019778564102564
22097,1.8012740692307692
26083,1.8010379487179489
39143,1.8006906179487179
20205,1.7999551538461538
40135,1.7994405025641025
22037,1.7992561974358974
46059,1.7989462205128206
55057,1.7950833820512822
13075,1.795045276923077
17021,1.7945209051282052
01087,1.7920984025641025
28107,1.791382746153846
46097,1.7864085846153848
48445,1.7846147307692308
13229,1.7831393538461537
17039,1.782412305128205
05091,1.7822200564102564
48219,1.7822195615384617
21139,1.7794568384615383
27133,1.7790188743589743
51083,1.7775783384615385
26039,1.776969653846154
42005,1.7768561025641025
20197,1.7764908025641024
20041,1.7745417461538462
05063,1.7740958615384614
13163,1.7727941384615384
21223,1.7695098717948718
13301,1.7689686128205129
21143,1.7682316692307694
31173,1.7677321205128205
12059,1.7666779102564105
48115,1.7665063128205127
38013,1.7650375717948719
42033,1.7625559974358975
29093,1.7625537717948718
30023,1.7614176307692309
21197,1.760469730769231
02070,1.7604264153846152
48293,1.7579514025641025
20055,1.757131382051282
22069,1.7561991666666665
42097,1.7522637205128204
19123,1.7516620256410256
32015,1.7509345025641028
39031,1.7505905923076925
46021,1.7484978999999998
21009,1.7484385615384617
55043,1.7471382461538463
54077,1.7435814384615385
12029,1.742551453846154
40059,1.7405752794871796
29151,1.7360486948717948
21165,1.735830746153846
27029,1.73372568974359
19081,1.7335226358974358
17123,1.7324500230769233
54041,1.7302786128205128
40055,1.7257413666666668
21101,1.7252923897435897
40115,1.7247202666666668
17165,1.7245924384615385
56015,1.7243856615384614
54089,1.7234863051282052
42035,1.7223800692307691
53001,1.7221672333333333
31107,1.7217890153846152
30091,1.7213209307692308
13025,1.7179441382051281
53023,1.7172998205128205
28161,1.7172141871794873
19025,1.7167384025641026
51031,1.7155046615384617
39071,1.7146409487179488
13261,1.714409764102564
48391,1.7143712589743587
01053,1.713782846153846
20073,1.7106613461538462
40065,1.7097078230769231
12079,1.7080525717948718
12003,1.7072278512820513
21107,1.7063638769230771
02180,1.7057467102564101
22101,1.703468482051282
27033,1.7032444512820513
35037,1.7020594974358976
29089,1.7019317666666667
38039,1.701233835897436
29149,1.700929876923077
30035,1.7006472743589744
31063,1.7005659435897438
13017,1.7002579871794872
47039,1.6995489076923076
55041,1.6985565846153845
40089,1.6971366564102566
48123,1.6968241102564103
48087,1.6946587051282052
13189,1.6938533076923075
05035,1.6927223871794872
39149,1.6890010846153847
21141,1.687079158974359
39161,1.686221205128205
46071,1.6844557923076924
29123,1.6835878666666666
19171,1.682808287179487
21069,1.6823078641025642
20029,1.681812005128205
38103,1.6803503923076921
01059,1.6788477102564103
18045,1.6787670230769232
48275,1.6781750717948718
27065,1.6772972282051284
13055,1.6772390205128205
01009,1.6769514923076922
13287,1.6768711717948719
18111,1.676622012820513
17193,1.6759469282051283
48447,1.6741281743589742
17181,1.6714827923076923
31093,1.670979464102564
48077,1.6702730846153848
05065,1.6692086666666666
29215,1.6681274512820512
17137,1.6664907153846151
12133,1.6663058153846155
46105,1.6638983076923075
56045,1.6635033435897435
21221,1.662845825641026
17009,1.6626542794871795
47169,1.6588279512820514
29119,1.658132705128205
22115,1.658071941025641
51183,1.6572797102564105
21075,1.6568179666666667
48461,1.6548896512820512
31129,1.654452930769231
26057,1.6532601692307691
40007,1.6514819692307692
29145,1.648883471794872
01071,1.648161528205128
12077,1.6460882428205128
47057,1.6460032333333334
01121,1.6453987948717947
51197,1.6444989282051283
39015,1.6440461641025639
18131,1.64400121025641
21219,1.641044282051282
13069,1.6407878153846154
39013,1.6397570948717948
31131,1.639671282051282
27143,1.6389965871794872
48001,1.6385354769230769
30005,1.638230864102564
48413,1.6370510871794872
35029,1.6357757743589743
22031,1.6349992102564104
31123,1.6327073461538462
26051,1.6322774
22053,1.631605923076923
48443,1.6290683282051281
18161,1.6290481564102564
39059,1.6283981153846152
20021,1.626911123076923
22119,1.6257982871794872
40067,1.6231003358974359
22113,1.6222275897435896
20141,1.620887658974359
21065,1.6206794641025641
48165,1.619841012820513
32033,1.6176683282051283
20003,1.617379023076923
32021,1.6173636128205129
22001,1.617206058974359
31043,1.616115364102564
42057,1.6154489538461538
17059,1.6137137846153846
46095,1.6133191076923077
46045,1.611627787179487
40153,1.6116134923076924
18047,1.610620394871795
19131,1.6099171282051283
39081,1.609864353846154
18129,1.6086781102564103
21125,1.608186458974359
48305,1.6069705128205127
20137,1.6066066333333333
01039,1.6059245846153847
20043,1.6057868333333334
48175,1.6054149487179485
21023,1.6049953564102564
41049,1.6047634743589743
31067,1.6046412435897435
55037,1.6045042641025642
51159,1.6029864461538461
22041,1.602954053846154
12027,1.6002873153846153
31143,1.5994976666666667
05001,1.5994130846153847
19111,1.5989950487179487
19071,1.5956927
19109,1.5949672051282051
40045,1.5946231307692307
18087,1.594468330769231
47173,1.5944439641025643
18115,1.5915733948717947
37163,1.5911193487179487
48151,1.5906289487179488
31171,1.5899615794871795
21237,1.587724341025641
46123,1.5875355384615384
19107,1.5848381205128206
12049,1.5834533743589743
19117,1.5833789051282052
20203,1.5824514666666667
28025,1.581897382051282
31099,1.5808377692307691
39101,1.5805723923076924
30003,1.5802895128205128
45059,1.5774836846153846
28147,1.5761307435897436
28137,1.5756141564102564
20005,1.5737381512820512
39145,1.5732904051282053
01021,1.5724954615384614
20033,1.5723989794871795
01045,1.5722114769230768
31087,1.5713614128205127
01127,1.5709576461538461
39001,1.5703317153846155
28101,1.5698261666666666
21229,1.5694720666666666
29017,1.5692345666666667
39067,1.5690305564102565
17083,1.566760876923077
06031,1.566580141025641
47073,1.5647189256410257
51135,1.5642962307692307
18027,1.5641751
18075,1.5631491974358975
17171,1.5606698487179487
54027,1.5604519000000001
47029,1.5599271794871794
26131,1.5597407564102563
38029,1.5588422358974359
39053,1.557855030769231
13169,1.557659305128205
48279,1.5560310794871794
31083,1.5536153487179487
39019,1.5514637461538463
